Fecha Modificacion;Fecha Descarga;Cod. Puesto;Dotacion;Puesto;Cod. Departamento-Organismo Autonomo;Departamento-Organismo Autonomo;Cod. Centro Organico;Centro Organico;Cod. Centro Destino;Centro Destino;Categoria Retributiva;Perfil Linguistico;Fecha de Preceptividad;Importe retributivo
09/05/2016;09/03/2017;3496;20;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;21;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;22;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;23;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;24;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;25;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;26;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;27;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;28;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;29;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;3;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;30;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;31;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;32;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;33;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;34;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;35;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;36;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;37;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;38;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;39;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;4;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;40;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;41;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;42;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;43;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;44;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;45;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;46;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;47;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;48;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;49;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;5;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;50;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;6;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;7;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;8;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3496;9;EDUCADOR/A;12;TRABAJO Y JUSTICIA;1,212E+11;DIRECCION DE JUSTICIA;227;CENTRO EDUCATIVO DE ZUMARRAGA;11;3;;39.197,10
09/05/2016;09/03/2017;3104;1;RESPONSABLE INSPECCION;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;14;5;;48.745,52
09/05/2016;09/03/2017;3106;1;COORDINADOR EUSKALDUNIZACION DE EMPLEADO;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;1097;GOBIERNO VASCO - GASTEIZ, SAMANIEGO, 2 Y 6;13;5;;45.253,08
09/05/2016;09/03/2017;3108;1;RESPONSABLE PROGRAMAS ESPECIFICOS;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;13;5;;45.253,08
09/05/2016;09/03/2017;3488;1;TECNICO DIDACTICA;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;12;5;;41.910,58
09/05/2016;09/03/2017;3488;2;TECNICO DIDACTICA;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;12;5;;41.910,58
09/05/2016;09/03/2017;3488;3;TECNICO DIDACTICA;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;755;GOBIERNO VASCO - BILBAO, GRAN VIA, 85;12;5;;41.910,58
09/05/2016;09/03/2017;3488;5;TECNICO DIDACTICA;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;1097;GOBIERNO VASCO - GASTEIZ, SAMANIEGO, 2 Y 6;12;5;;41.910,58
09/05/2016;09/03/2017;3488;6;TECNICO DIDACTICA;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;12;5;;41.910,58
09/05/2016;09/03/2017;3488;7;TECNICO DIDACTICA;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;755;GOBIERNO VASCO - BILBAO, GRAN VIA, 85;12;5;;41.910,58
09/05/2016;09/03/2017;3489;1;TECNICO SEGUIMIENTO Y EVALUACION;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;1097;GOBIERNO VASCO - GASTEIZ, SAMANIEGO, 2 Y 6;12;5;;41.910,58
09/05/2016;09/03/2017;3489;3;TECNICO SEGUIMIENTO Y EVALUACION;44;H.A.B.E.;4,401E+11;DIRECCION GENERAL;755;GOBIERNO VASCO - BILBAO, GRAN VIA, 85;12;5;;41.910,58
09/05/2016;09/03/2017;3112;1;JEFE/A SECCION EUSKERA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;5;;39.870,32
09/05/2016;09/03/2017;3113;1;PROFESOR/A EUSKERA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;5;;37.275,00
09/05/2016;09/03/2017;3113;2;PROFESOR/A EUSKERA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;5;;37.275,00
09/05/2016;09/03/2017;3113;3;PROFESOR/A EUSKERA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;5;;37.275,00
09/05/2016;09/03/2017;3113;4;PROFESOR/A EUSKERA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;5;;37.275,00
09/05/2016;09/03/2017;3113;5;PROFESOR/A EUSKERA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;5;;37.275,00
09/05/2016;09/03/2017;3114;1;BIBLIOTECARIO/A;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;10;4;31/03/1992;35.330,96
09/05/2016;09/03/2017;3116;1;JEFE/A SECCION DE DERECHO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;13;4;;43.049,02
09/05/2016;09/03/2017;3117;1;JEFE/A SECCION DOCUMENTOS POLICIALES;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;13;4;;43.049,02
09/05/2016;09/03/2017;3118;1;JEFE/A SECCION GEOGRAFIA E HISTORIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3119;1;JEFE/A SECCION PROTECCION CIVIL;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3123;1;JEFE/A SECCION PSICOLOGIA Y SOCIOLOGIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;13;4;31/03/1997;43.049,02
09/05/2016;09/03/2017;3126;1;PROFESOR/A DE DERECHO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;31/10/1992;39.870,32
09/05/2016;09/03/2017;3126;2;PROFESOR/A DE DERECHO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;31/10/1992;39.870,32
09/05/2016;09/03/2017;3126;3;PROFESOR/A DE DERECHO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3126;6;PROFESOR/A DE DERECHO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3126;7;PROFESOR/A DE DERECHO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3127;1;PROFESOR/A DE PSICOLOGIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;31/10/1994;39.870,32
09/05/2016;09/03/2017;3127;4;PROFESOR/A DE PSICOLOGIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3127;5;PROFESOR/A DE PSICOLOGIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3128;1;PROFESOR/A DE SOCIOLOGIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;31/10/1994;39.870,32
09/05/2016;09/03/2017;3129;1;PROFESOR/A GEOGRAFIA E HISTORIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;4;31/10/1993;37.275,00
09/05/2016;09/03/2017;3130;1;PEDAGOGO/A;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3131;1;PROFESOR/A PROTECCION CIVIL;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;4;31/03/1993;37.275,00
09/05/2016;09/03/2017;3134;1;JEFE/A AREA ERTZAINTZA Y POLICIA LOCAL;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;17;3;;59.042,62
09/05/2016;09/03/2017;3136;1;JEFE/A AREA EVALUACION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;14;3;31/03/1997;46.567,92
09/05/2016;09/03/2017;3138;1;JEFE/A SECCION CONDUCCION Y AUTOMOCION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;3;31/12/2017;39.870,32
09/05/2016;09/03/2017;3139;1;JEFE/A SECCION EDUCACION FISICA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;3;31/12/2017;39.870,32
09/05/2016;09/03/2017;3140;1;JEFE/A SECCION TECNICAS DE DEFENSA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;3;31/10/1994;39.870,32
09/05/2016;09/03/2017;3142;5;TECNICO/A MEDIO ADMINISTRACION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;10;2;31/03/2014;35.330,96
09/05/2016;09/03/2017;3150;1;PROFESOR/A CONDUCCION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;2;31/10/1994;37.275,00
09/05/2016;09/03/2017;3150;2;PROFESOR/A CONDUCCION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;2;31/10/2017;37.275,00
09/05/2016;09/03/2017;3150;3;PROFESOR/A CONDUCCION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;2;31/03/1997;37.275,00
09/05/2016;09/03/2017;3151;1;PROFESOR/A EDUCACION FISICA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;3;31/10/1997;37.275,00
09/05/2016;09/03/2017;3152;1;PROFESOR/A TECNICAS DE DEFENSA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;3;31/10/2002;37.275,00
09/05/2016;09/03/2017;3165;1;CONSERJE;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;2;1;;23.171,68
09/05/2016;09/03/2017;3243;10;ADMINISTRATIVO/A A;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;7;2;31/03/2014;29.808,94
09/05/2016;09/03/2017;3243;7;ADMINISTRATIVO/A A;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;7;2;31/03/1992;29.808,94
09/05/2016;09/03/2017;3248;84;AUXILIAR ADMINISTRATIVO/A A;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;5;2;;26.857,32
09/05/2016;09/03/2017;3248;85;AUXILIAR ADMINISTRATIVO/A A;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;5;2;31/03/2014;26.857,32
09/05/2016;09/03/2017;3282;2;TECNICO/A IMAGEN ANALOGICA-DIGITAL;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;9;2;31/03/2014;33.094,60
09/05/2016;09/03/2017;3430;1;PROFESOR/A DE CROQUIS;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;3;31/10/2002;37.275,00
09/05/2016;09/03/2017;3538;1;PROFESOR/A DOCUMENTOS POLICIALES;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;13;4;31/03/2011;43.049,02
09/05/2016;09/03/2017;3552;1;JEFE/A DIVISION ESTUDIOS Y PLANIFICACION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;17;4;;59.042,62
09/05/2016;09/03/2017;3553;1;JEFE/A DIVISION GESTION ACADEMICA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;17;4;;59.042,62
09/05/2016;09/03/2017;3554;1;JEFE/A DIVISION GABINETE PEDAGOGICO Y CI;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;17;4;;59.042,62
09/05/2016;09/03/2017;3555;1;JEFE/A AREA EMERGENCIAS Y PROTECCION CIV;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;15;4;31/12/2017;50.175,72
09/05/2016;09/03/2017;3556;1;TECNICO/A EMERGENCIAS Y PROTECCION CIVIL;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;3;;37.275,00
09/05/2016;09/03/2017;3556;2;TECNICO/A EMERGENCIAS Y PROTECCION CIVIL;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;11;3;;37.275,00
09/05/2016;09/03/2017;3580;1;TECNICO/A EVALUACION ALUMNADO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,51E+11;DIRECCION GENERAL;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;31/12/2017;39.870,32
09/05/2016;09/03/2017;3135;1;JEFE/A AREA PERSONAL Y REGIMEN JURIDICO;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;16;3;;54.664,82
09/05/2016;09/03/2017;3141;1;JEFE/A AREA CONTRATACION Y PRESUPUESTOS;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;16;3;;54.664,82
09/05/2016;09/03/2017;3142;1;TECNICO/A MEDIO ADMINISTRACION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;10;2;31/12/2017;35.330,96
09/05/2016;09/03/2017;3145;16;LETRADO/A B;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3145;17;LETRADO/A B;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;12;4;;39.870,32
09/05/2016;09/03/2017;3147;1;JEFE/A HOSTELERIA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;14;3;31/12/2017;46.567,92
09/05/2016;09/03/2017;3148;1;JEFE/A IMPRENTA Y REPRODUCCION;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;10;2;;35.330,96
09/05/2016;09/03/2017;3154;1;RECEPCIONISTA TELEFONISTA;45;ACADEMIA VASCA DE POLICIA Y EMERGENCIAS;4,511E+11;DIRECCION DE ADMINISTRACION Y SERVICIO;500;ACAD.POLICIA-ARKAUTE-/PARQUE MOVIL/UTAP;3;2;31/10/1992;24.323,60
