Apellidos, Nombre;Cargo Publico;"Retribuciones2014
Retribuciones2015";Fecha Inicio Relacion;Fecha Fin Relacion;Id_Dpto;Departamento;Id_Organo;Organo;Id_Centro_Organico;Centro Organico;Fecha Actualizacion
ZARRAONANDIA ZULOAGA, JAVIER;DIRECTOR/A;25.268,48;25/04/2013;01/04/2015;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3220000;DIRECCION DE ENERGIA, MINAS Y ADMINISTRACION INDUSTRIAL;22/06/2016
ZEARRETA OTAZUA, ANDRES;VICECONSEJERO/A;78.673,83;27/12/2012;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2300000;VICECONSEJERIA DE FUNCION PUBLICA;30/11/2015
ZEARRETA OTAZUA, ANDRES;VICECONSEJERO/A;78.711,99;27/12/2012;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2300000;VICECONSEJERIA DE FUNCION PUBLICA;22/06/2016
ZORROZUA AIERBE, GORKA ERLANTZ;VOCAL COMISION JURIDICA ASESORA DE EUSKADI;73.292,00;11/11/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;49;COJUAE, Comision Juridica Asesora de Euskadi;49000000;COMISION JURIDICA ASESORA DE EUSKADI;30/11/2015
ZORROZUA AIERBE, GORKA ERLANTZ;VOCAL COMISION JURIDICA ASESORA DE EUSKADI;74.527,38;11/11/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;49;COJUAE, Comision Juridica Asesora de Euskadi;49000000;COMISION JURIDICA ASESORA DE EUSKADI;22/06/2016
ZUBELDIA ARRIETA, JUAN MARIA;DIRECTOR/A;72.095,30;19/12/2012;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2010000;DIRECCION DE SERVICIOS;30/11/2015
ZUBELDIA ARRIETA, JUAN MARIA;DIRECTOR/A;73.186,20;19/12/2012;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2010000;DIRECCION DE SERVICIOS;22/06/2016
ZUBIAGA NIEVA, JESUS MARIA;VICECONSEJERO/A;83.189,19;03/01/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7200000;VICECONSEJERIA DE SEGURIDAD;30/11/2015
ZUBIAGA NIEVA, JESUS MARIA;VICECONSEJERO/A;83.189,20;03/01/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7200000;VICECONSEJERIA DE SEGURIDAD;22/06/2016
ZUBIZARRETA ARTECHE, IMANOL;VOCAL COMISION JURIDICA ASESORA DE EUSKADI;71.034,33;04/03/2014;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;49;COJUAE, Comision Juridica Asesora de Euskadi;49000000;COMISION JURIDICA ASESORA DE EUSKADI;30/11/2015
ZUBIZARRETA ARTECHE, IMANOL;VOCAL COMISION JURIDICA ASESORA DE EUSKADI;71.280,68;04/03/2014;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;49;COJUAE, Comision Juridica Asesora de Euskadi;49000000;COMISION JURIDICA ASESORA DE EUSKADI;22/06/2016
ZUBIZARRETA ORMAETXEA, AITZOL;ASESOR/A EN COMUNICACIONES;67.087,04;09/01/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6000000;CONSEJERIA;30/11/2015
ZUBIZARRETA ORMAETXEA, AITZOL;ASESOR/A EN COMUNICACIONES;67.087,02;09/01/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6000000;CONSEJERIA;22/06/2016
ZULOAGA EIZAGIRRE, JUAN CARLOS;DIRECTOR/A GERENTE;67.087,02;01/03/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;102;Elika, Fundacion Vasca para la Seguridad Agroalimentaria;102010000;Elika, Fundacion Vasca para la Seguridad Agroalimentaria;30/11/2015
ZULOAGA EIZAGIRRE, JUAN CARLOS;DIRECTOR/A GERENTE;66.190,47;01/03/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;102;Elika, Fundacion Vasca para la Seguridad Agroalimentaria;102010000;DIRECCION GENERAL / GERENCIA;22/06/2016
ZULUAGA ZAMALLOA, IKERNE;DIRECTOR/A;30.653,57;17/07/2015;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3420000;DIRECCION DE AGRICULTURA Y GANADERIA;22/06/2016
ZULUAGA ZAMALLOA, IMANOL;DIRECTOR/A;67.087,04;25/04/2013;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4010000;DIRECCION DEL GABINETE Y COMUNICACION;30/11/2015
ZULUAGA ZAMALLOA, IMANOL;DIRECTOR/A;30.276,38;25/04/2013;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4010000;DIRECCION DEL GABINETE Y COMUNICACION;22/06/2016
ZULUETA GURIDI, CARLOS;DIRECTOR/A GERENTE GR.3;51.737,16;01/02/2013;22/07/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;30/11/2015
